iter	Passed	Remaining
1599	11923	2980
1600	11931	2973
1601	11938	2965
1602	11945	2958
1603	11953	2951
1604	11960	2943
1605	11967	2935
1606	11974	2928
1607	11981	2920
1608	11989	2913
1609	12016	2910
1610	12024	2903
1611	12032	2896
1612	12039	2888
1613	12046	2881
1614	12054	2873
1615	12061	2866
1616	12068	2858
1617	12075	2850
1618	12082	2843
1619	12089	2835
1620	12096	2828
1621	12103	2820
1622	12110	2813
1623	12118	2805
1624	12125	2798
1625	12132	2790
1626	12139	2783
1627	12146	2775
1628	12153	2767
1629	12160	2760
1630	12168	2752
1631	12174	2745
1632	12181	2737
1633	12188	2730
1634	12195	2722
1635	12203	2715
1636	12210	2707
1637	12217	2700
1638	12225	2692
1639	12232	2685
1640	12239	2677
1641	12247	2670
1642	12254	2662
1643	12260	2654
1644	12267	2647
1645	12274	2639
1646	12281	2632
1647	12288	2624
1648	12294	2617
1649	12301	2609
1650	12308	2601
1651	12315	2594
1652	12322	2586
1653	12329	2579
1654	12336	2571
1655	12342	2563
1656	12349	2556
1657	12356	2548
1658	12363	2541
1659	12370	2533
1660	12376	2526
1661	12383	2518
1662	12390	2510
1663	12397	2503
1664	12404	2495
1665	12411	2488
1666	12418	2480
1667	12425	2473
1668	12432	2465
1669	12440	2458
1670	12448	2450
