iter	Passed	Remaining
1459	20336	7521
1460	20350	7507
1461	20364	7494
1462	20377	7479
1463	20390	7465
1464	20404	7451
1465	20417	7437
1466	20430	7422
1467	20443	7408
1468	20456	7394
1469	20469	7380
1470	20484	7366
1471	20498	7352
1472	20512	7338
1473	20527	7325
1474	20543	7312
1475	20558	7298
1476	20572	7284
1477	20585	7270
1478	20604	7258
1479	20623	7245
1480	20638	7232
1481	20651	7218
1482	20665	7204
1483	20677	7189
1484	20690	7175
1485	20704	7161
1486	20717	7147
1487	20732	7133
1488	20746	7120
1489	20762	7106
1490	20776	7092
1491	20790	7078
1492	20804	7064
1493	20817	7050
1494	20831	7036
1495	20847	7023
1496	20861	7009
1497	20875	6995
1498	20888	6981
1499	20901	6967
1500	20915	6953
1501	20928	6939
1502	20944	6925
1503	20957	6911
1504	20970	6897
1505	20983	6883
1506	20998	6869
1507	21011	6855
1508	21024	6840
1509	21037	6826
1510	21050	6812
1511	21063	6798
1512	21076	6783
1513	21089	6769
1514	21102	6755
1515	21115	6741
1516	21130	6727
1517	21143	6713
1518	21156	6699
1519	21170	6685
1520	21183	6671
1521	21196	6657
1522	21212	6643
1523	21239	6633
1524	21253	6619
1525	21267	6605
1526	21280	6591
1527	21294	6577
1528	21307	6563
1529	21321	6549
1530	21334	6535
1531	21348	6521
1532	21362	6507
1533	21376	6493
1534	21390	6479
1535	21403	6465
1536	21417	6451
1537	21433	6438
1538	21447	6424
1539	21461	6410
1540	21475	6396
1541	21488	6382
1542	21503	6368
1543	21518	6355
1544	21533	6341
1545	21547	6327
1546	21561	6313
1547	21574	6299
1548	21588	6285
1549	21602	6271
1550	21615	6257
1551	21629	6243
1552	21642	6229
1553	21655	6215
1554	21673	6202
1555	21690	6189
1556	21704	6175
1557	21717	6161
1558	21731	6147
1559	21745	6133
1560	21759	6119
1561	21772	6105
1562	21785	6091
1563	21798	6076
1564	21811	6062
1565	21825	6048
1566	21839	6034
1567	21852	6020
1568	21867	6006
1569	21881	5992
1570	21894	5978
1571	21908	5964
1572	21921	5950
1573	21936	5936
1574	21949	5922
1575	21964	5909
1576	21977	5895
1577	21990	5880
1578	22004	5866
1579	22018	5853
1580	22033	5839
1581	22047	5825
1582	22062	5811
1583	22076	5797
1584	22089	5783
1585	22102	5769
1586	22115	5755
1587	22130	5741
1588	22143	5727
1589	22156	5713
1590	22169	5699
1591	22183	5685
1592	22198	5671
1593	22212	5657
1594	22226	5643
1595	22257	5634
1596	22271	5620
1597	22284	5605
1598	22297	5591
1599	22310	5577
1600	22323	5563
1601	22337	5549
1602	22351	5535
1603	22364	5521
1604	22377	5507
1605	22391	5493
1606	22404	5479
1607	22417	5465
1608	22430	5450
1609	22445	5437
1610	22458	5422
1611	22471	5408
1612	22484	5394
1613	22497	5380
1614	22511	5366
1615	22525	5352
1616	22539	5338
1617	22553	5324
1618	22567	5310
1619	22581	5296
1620	22594	5282
1621	22608	5268
1622	22622	5254
1623	22636	5240
1624	22650	5227
1625	22663	5212
1626	22677	5199
1627	22691	5185
1628	22704	5170
1629	22717	5156
1630	22730	5142
1631	22744	5128
1632	22757	5114
1633	22771	5100
1634	22784	5086
1635	22797	5072
1636	22810	5058
1637	22823	5044
1638	22837	5030
1639	22851	5016
1640	22864	5002
1641	22877	4987
1642	22890	4973
1643	22902	4959
1644	22914	4945
1645	22928	4931
1646	22941	4916
1647	22953	4902
1648	22965	4888
1649	22978	4874
1650	22990	4859
1651	23002	4845
1652	23014	4831
1653	23027	4817
1654	23039	4802
1655	23052	4788
1656	23064	4774
1657	23076	4760
1658	23089	4745
1659	23101	4731
1660	23114	4717
1661	23126	4703
1662	23138	4688
1663	23151	4674
1664	23163	4660
