iter	Passed	Remaining
1521	48260	15156
1522	48297	15126
1523	48341	15098
1524	48381	15069
1525	48415	15038
1526	48449	15007
1527	48486	14977
1528	48519	14946
1529	48554	14915
1530	48586	14883
1531	48618	14852
1532	48652	14821
1533	48686	14790
1534	48722	14759
1535	48760	14729
1536	48799	14700
1537	48834	14669
1538	48882	14642
1539	48920	14612
1540	48955	14581
1541	48998	14553
1542	49038	14524
1543	49074	14493
1544	49121	14466
1545	49161	14436
1546	49194	14405
1547	49228	14374
1548	49262	14343
1549	49297	14312
1550	49342	14284
1551	49384	14255
1552	49419	14224
1553	49457	14194
1554	49494	14164
1555	49532	14133
1556	49567	14102
1557	49603	14072
1558	49643	14042
1559	49677	14011
1560	49712	13980
1561	49746	13949
1562	49780	13918
1563	49814	13886
1564	49848	13855
1565	49886	13825
1566	49961	13805
1567	49996	13774
1568	50028	13742
1569	50062	13711
1570	50096	13679
1571	50130	13648
1572	50164	13617
1573	50206	13588
1574	50239	13556
1575	50275	13525
1576	50307	13494
1577	50344	13463
1578	50381	13432
1579	50417	13402
1580	50456	13371
1581	50502	13343
1582	50544	13314
1583	50581	13284
1584	50615	13252
1585	50649	13221
1586	50683	13189
1587	50716	13158
1588	50749	13126
1589	50781	13094
1590	50813	13062
1591	50845	13030
1592	50878	12999
1593	50909	12967
1594	50952	12937
1595	50985	12906
1596	51021	12875
1597	51058	12844
1598	51093	12813
1599	51129	12782
1600	51163	12751
1601	51198	12719
1602	51230	12687
1603	51262	12655
1604	51297	12624
1605	51330	12592
1606	51363	12561
1607	51398	12530
1608	51430	12497
1609	51461	12465
1610	51492	12433
1611	51523	12401
1612	51555	12369
1613	51587	12337
1614	51621	12305
1615	51653	12274
1616	51687	12242
1617	51718	12210
1618	51751	12178
1619	51783	12146
1620	51816	12114
1621	51850	12083
1622	51884	12052
1623	51918	12020
1624	51950	11988
1625	51986	11957
1626	52020	11926
1627	52050	11893
1628	52082	11861
1629	52112	11829
1630	52144	11797
1631	52174	11764
1632	52206	11732
1633	52239	11701
1634	52272	11669
1635	52305	11637
1636	52338	11605
1637	52368	11573
1638	52398	11541
1639	52430	11509
1640	52462	11477
1641	52493	11444
1642	52524	11412
1643	52555	11380
1644	52587	11348
1645	52618	11316
1646	52649	11284
1647	52679	11251
1648	52710	11219
1649	52740	11187
1650	52770	11154
1651	52800	11122
1652	52830	11090
1653	52861	11058
1654	52891	11025
1655	52921	10993
1656	52950	10960
1657	52980	10928
1658	53018	10897
1659	53048	10865
1660	53078	10832
1661	53108	10800
